# This dataset provides a comprehensive look at Airbnb prices in London. ,,,,,,,,,,,,,,,,,
# The dataset includes information such as realSum (the total price of the listing); multi (indicator if the listing belongs to hosts with 2-4 offers); biz (indicator if the listing belongs to hosts with more than 4 offers); bedrooms (0 for studios); dist (distance from city center) ; attr_index (accessibility of attractions within the city); rest_index (accessibility of restaurants within the city) etc. ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,rest_index,lng,lat
1341,136.64,Private room,FALSE,TRUE,2,FALSE,0,1,5,30,1,12.60655206,3.504578183,99.1658038,200.3372172,0.05206,51.49176
1342,257.77,Private room,FALSE,TRUE,,FALSE,0,0,10,100,1,6.129663645,0.710069479,204.2231814,433.6021461,-0.04603,51.52955
1343,358.43,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,90,1,15.00824328,,80.40541338,163.9588567,0.08837,51.5019
1344,708.86,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,100,3,4.589123423,0.257312568,286.2546969,710.9478507,-0.19356,51.50986
1345,399.59,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,8,78,2,5.586579817,0.238498083,229.259373,486.3621969,-0.05241,51.52636
1346,296.57,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,97,1,5.377039439,0.594124203,201.4006292,446.5605472,-0.127,51.46
1347,201.09,Private room,FALSE,TRUE,2,FALSE,0,1,8,86,1,4.461507476,0.431078808,288.3500265,574.8686537,-0.14814,51.5463
1348,360.78,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,92,1,4.782705302,0.890239798,263.1905742,569.5850075,-0.18206,51.48209
1349,248.59,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,8,100,1,4.963762167,1.353204578,249.2766211,457.7168406,-0.06568,51.48595
1350,270.7,Private room,FALSE,TRUE,4,TRUE,0,0,10,98,1,4.727057183,0.55200144,227.9436313,451.0297126,-0.11139,51.46705
1351,144.17,,,,2,FALSE,0,0,10,100,1,8.350640929,0.808754989,166.6977621,340.7910529,-0.008,51.5
1352,103.25,Private room,FALSE,TRUE,2,FALSE,1,0,9,100,1,6.72499774,0.719722352,168.4242339,363.5413674,-0.12598,51.56876
1353,121.12,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,7.064819289,1.975169235,157.6586551,322.9107448,-0.10152,51.44694
1354,208.85,Private room,FALSE,TRUE,3,FALSE,0,1,9,88,1,4.127369027,0.54494825,355.9588399,936.3874599,-0.07111,51.52005
1355,175.22,Private room,FALSE,TRUE,2,FALSE,0,1,9,87,1,4.110230396,0.500385288,356.2364117,933.3343253,-0.07116,51.51965
1356,180.39,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,1,4.096178426,0.450033743,356.8618175,938.3148998,-0.07114,51.51919
1357,185.56,Private room,FALSE,TRUE,2,FALSE,0,1,9,88,1,4.15765487,0.548246918,349.4656274,885.7340752,-0.07064,51.52003
1358,567.04,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,94,2,5.932242796,1.613808904,188.160846,548.5645627,-0.16631,51.46083
1359,425.46,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,10,100,2,5.18129595,0.570702659,241.0645872,531.5106688,-0.06188,51.5305
1360,277.05,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,93,1,12.11580526,6.000467481,100.5664251,205.0788194,0.01687,51.44727
1361,438.16,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,7.592598016,0.758498663,176.5373447,365.8395856,-0.01974,51.49683
1362,115.95,Private room,FALSE,TRUE,2,FALSE,1,0,9,94,1,6.304239134,1.329925704,202.5476235,388.6255805,-0.04333,51.48713
1363,255.42,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,79,0,3.385863444,0.455829165,315.8228969,729.8151148,-0.09981,51.53337
1364,438.16,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,20,1,5.383473338,0.301064053,216.701632,482.113585,-0.17869,51.54468
1365,415.11,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,83,1,5.546508685,0.129719464,210.9582156,470.1513126,-0.17863,51.54664
1366,494.84,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,90,1,5.441596074,0.28125703,214.0601917,472.6216149,-0.17995,51.54468
1367,468.97,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,92,1,5.517073581,0.151800524,211.9351796,474.1618433,-0.17864,51.54629
1368,309.27,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,88,2,8.593705871,3.95908249,148.3388111,295.3826663,-0.023,51.467
1369,170.04,Private room,FALSE,TRUE,2,FALSE,0,0,8,80,1,7.441463887,0.969486211,179.1146925,362.6281143,-0.02243,51.49523
1370,114.77,Private room,FALSE,TRUE,2,FALSE,0,1,8,89,1,4.428244132,,291.1766847,707.4113552,-0.0704,51.52605
1371,108.19,Private room,FALSE,TRUE,2,FALSE,0,1,8,87,1,4.491322292,0.972010182,287.1052134,682.2594326,-0.06945,51.52613
1372,186.74,Private room,FALSE,TRUE,2,FALSE,0,1,10,96,1,4.407403778,0.363015051,273.6950768,567.5618349,-0.13918,51.54726
1373,369.72,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,90,0,3.935015525,0.364551533,483.4326098,792.4052231,-0.071,51.511
1374,811.87,Private room,FALSE,TRUE,2,FALSE,0,0,6,60,2,8.2357391,0.80188684,164.9721551,343.7472293,-0.00891,51.50752
1375,296.57,Private room,FALSE,TRUE,2,FALSE,0,1,10,98,1,7.328568383,3.335514301,165.937879,325.5518667,-0.0433,51.46865
1376,113.36,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,5.759051577,2.006721706,198.5295838,463.7617311,-0.07659,51.54919
1377,184.86,Private room,FALSE,TRUE,2,FALSE,0,0,7,83,1,3.224238957,0.272962023,352.6539151,802.4985071,-0.09097,51.52621
1378,158.28,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,8.593689174,3.959065508,148.3391254,295.3840537,-0.023,51.467
1379,109.6,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,13.95223424,5.020936947,87.853726,179.3546757,0.06835,51.48049
1380,792.35,Private room,FALSE,TRUE,6,FALSE,1,0,10,95,2,3.299131757,0.170642116,372.7708939,848.037414,-0.1744,51.51313
1381,189.33,Private room,FALSE,TRUE,2,FALSE,0,1,9,82,1,2.11772735,0.089854464,472.2102213,1068.554598,-0.13619,51.52657
1382,220.14,Private room,FALSE,TRUE,3,FALSE,0,1,9,83,1,2.124602143,0.141765957,464.7633751,1065.330606,-0.13765,51.52634
1383,224.37,Private room,FALSE,TRUE,4,FALSE,0,1,9,89,1,2.122741809,0.095685,472.7632986,1066.054594,-0.13601,51.52665
1384,89.14,Private room,FALSE,TRUE,2,TRUE,1,0,10,100,1,15.1265456,4.259062036,79.71939442,162.5819813,0.09,51.501
1385,237.07,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,98,1,6.096439596,0.543531963,186.8473725,405.9166518,-0.11332,51.5624
1386,199.68,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,5.301018433,0.28654261,205.4703072,431.265676,-0.11818,51.46104
1387,126.3,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,8.90843268,0.198018927,127.1268433,287.2460641,-0.20441,51.44426
1388,242.95,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,76,0,2.941723226,0.426757255,351.2072151,827.1317229,-0.11197,51.53292
1389,359.6,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,95,0,3.935007712,0.364547315,483.4316238,792.4115335,-0.071,51.511
1390,817.99,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,96,1,3.145622234,0.537041556,446.3709051,844.6881728,-0.16612,51.49354
1391,207.44,Private room,FALSE,TRUE,2,FALSE,0,1,9,83,1,4.406419041,0.3719044,272.0220113,565.8251256,-0.13848,51.54733
1392,422.63,Entire home/apt,FALSE,FALSE,2,FALSE,5,0,9,93,1,4.690336611,0.308833975,276.2990351,661.7279545,-0.19488,51.51144
1393,471.79,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,88,2,4.90416011,0.74450709,259.4922738,555.5259283,-0.18418,51.48203
1394,199.68,Private room,FALSE,TRUE,2,FALSE,1,0,8,86,1,2.226423338,0.399796813,466.0717048,872.0498259,-0.14533,51.49169
1395,122.3,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,10.77399693,5.56955206,113.4867545,231.2445938,-0.00293,51.45067
1396,90.31,Private room,FALSE,TRUE,2,FALSE,0,0,8,67,1,10.98627303,6.628236592,105.6015213,215.6191023,-0.03911,51.42647
1397,425.46,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,80,2,6.773510961,0.436818226,184.4518806,388.6235267,-0.03551,51.5286
1398,596.67,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,79,3,3.58257782,0.249588519,343.7964467,816.3435569,-0.17828,51.51408
1399,693.34,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,97,2,7.570322068,0.620322918,177.190189,373.3683586,-0.01974,51.49808
1400,194.5,Private room,FALSE,TRUE,2,FALSE,0,1,10,95,1,2.180431148,0.553187887,450.3603218,973.8986762,-0.118,51.527
1401,345.49,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,95,1,3.565388631,0.239341755,345.3978876,810.9867714,-0.17804,51.51404
1402,489.66,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,85,1,2.749102054,0.527406212,390.2116961,854.5136135,-0.09819,51.52493
1403,322.21,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,88,0,3.440117126,0.144314197,360.3957287,830.1008303,-0.17652,51.51287
1404,296.34,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,88,0,3.553897551,0.202676535,353.3524172,848.6885426,-0.17834,51.51209
1405,95.49,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,14.0405486,5.826879379,87.25589164,177.5785295,0.06055,51.46211
1406,136.64,Private room,FALSE,TRUE,2,FALSE,0,0,9,97,1,6.019573425,1.638397713,184.6611779,366.3432647,-0.09206,51.45896
1407,618.55,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,9,96,2,5.892367971,0.219875598,217.5449623,455.8510369,-0.0464,51.52392
1408,142.99,Private room,FALSE,TRUE,2,FALSE,0,1,4,60,1,8.009220056,0.571248697,155.2467961,320.4633466,-0.017,51.529
1409,193.33,Private room,FALSE,TRUE,2,FALSE,0,0,9,95,1,4.876772775,2.15014969,232.1126324,494.110599,-0.16506,51.47129
1410,238.48,Private room,FALSE,TRUE,2,FALSE,1,0,10,87,1,5.129994456,0.321392082,210.1992254,452.1192475,-0.1316,51.46229
1411,541.17,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,90,2,1.241003962,0.256664188,645.3382947,1904.447792,-0.13472,51.51853
1412,369.72,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,90,0,3.935020189,0.36456091,483.4258071,792.4123437,-0.071,51.511
1413,438.16,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,100,1,4.954370294,1.609728578,235.2560505,511.9515828,-0.17373,51.47441
1414,445.92,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,80,1,5.081326852,1.473811045,230.2998689,499.7356227,-0.17611,51.47419
1415,692.16,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,90,2,2.132511045,0.163429877,462.8916275,1059.804302,-0.13799,51.52634
1416,412.52,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,96,0,5.128768707,0.80052039,239.8387849,518.7976503,-0.18369,51.47841
1417,2963.85,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,100,3,2.173716714,0.319799624,478.3869805,898.061099,-0.14613,51.49262
1418,470.38,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,85,0,3.292978385,0.594752846,406.7289812,783.8925598,-0.16641,51.4914
1419,296.34,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,98,1,3.796777942,0.777723556,288.2629612,739.6341089,-0.10222,51.53858
1420,322.21,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,89,1,8.252215096,0.488299849,134.8452192,298.793383,-0.15198,51.43575
1421,439.57,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,80,1,3.871619652,1.222867947,286.1806242,518.458762,-0.09147,51.48178
1422,592.91,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,82,1,1.925565893,0.153303449,487.1009046,1143.300237,-0.14187,51.52313
1423,139.23,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,5.658833229,1.139945946,238.865412,473.8694975,-0.04619,51.5117
1424,461.44,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,94,1,4.424371428,1.338774672,278.1635163,598.8813705,-0.17541,51.48211
1425,105.84,Private room,FALSE,TRUE,2,FALSE,0,0,8,80,1,6.741979592,3.195169489,177.3779646,345.9067965,-0.05277,51.46967
1426,501.42,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,7,78,1,2.884316977,0.336965815,433.5013557,825.4551078,-0.1613,51.49325
1427,167.69,Private room,FALSE,TRUE,2,TRUE,0,0,10,100,0,8.381827488,0.570783897,135.4313986,301.6515105,-0.20184,51.44899
1428,203.91,Private room,FALSE,TRUE,2,FALSE,1,0,9,87,1,2.739472204,0.717514898,377.5251826,685.30391,-0.14114,51.48522
1429,176.63,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,2.847936707,0.430353067,360.6616137,831.2282982,-0.1122,51.53207
1430,197.32,Private room,FALSE,TRUE,2,TRUE,1,0,10,95,1,2.612288043,0.420431292,408.9435223,862.4845306,-0.1392,51.53064
1431,121.83,Private room,FALSE,TRUE,2,TRUE,0,0,9,96,1,11.80159642,7.943089551,99.77945129,202.5073947,-0.01311,51.42994
1432,186.74,Private room,FALSE,TRUE,2,FALSE,1,0,9,93,1,8.038350569,0.845851022,165.5686786,347.5125883,-0.01177,51.5099
1433,1015.31,Entire home/apt,FALSE,FALSE,5,TRUE,1,0,10,97,2,0.93877411,0.197181352,824.8361289,1836.193634,-0.1282,51.51675
1434,438.16,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,85,1,4.868072913,1.530189472,240.9162679,519.5043523,-0.17412,51.47565
1435,309.27,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,5.13312442,0.727622337,212.0605241,447.1208517,-0.148,51.464
1436,399.59,Private room,FALSE,TRUE,4,TRUE,0,1,10,100,1,4.783134661,0.496016714,251.9955463,530.3374192,-0.15953,51.54639
1437,142.99,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,89,1,10.38698454,5.79591788,110.9163185,229.2603199,-0.05396,51.42706
1438,611.96,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,100,1,3.334739663,0.095544506,420.4828005,1050.56607,-0.08197,51.51785
1439,569.63,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,85,2,3.390519579,0.706667556,432.2886951,783.0395543,-0.08118,51.49871
1440,467.56,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,89,2,5.134764897,0.350431244,247.8221629,546.6115767,-0.0605,51.52786
1441,115.95,Private room,FALSE,TRUE,2,FALSE,0,0,10,95,1,11.07091897,2.258893868,117.3264933,234.2282285,0.02831,51.48735
1442,164.87,Private room,FALSE,TRUE,2,FALSE,1,0,9,92,1,5.980765998,0.344716469,192.7173292,416.95899,-0.10106,51.55948
1443,322.44,Private room,FALSE,TRUE,2,TRUE,0,0,10,100,1,3.77163004,0.543025955,339.6183623,885.1272394,-0.07963,51.52434
1444,345.26,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,87,1,3.972011379,0.18155676,415.5360607,812.0122541,-0.07097,51.51376
1445,412.29,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,6.409683057,1.657681344,178.9235345,406.9226472,-0.18598,51.46376
1446,103.01,Private room,FALSE,TRUE,2,FALSE,1,0,9,94,1,14.61584037,5.559738064,83.19874869,170.4629631,0.07947,51.48462
1447,210.02,Private room,FALSE,TRUE,2,FALSE,0,1,9,92,1,2.097241956,0.144255962,467.6025864,1058.187016,-0.138,51.526
1448,119.95,Private room,FALSE,TRUE,2,FALSE,0,0,9,87,1,11.11232817,2.366985261,116.8083889,233.0739897,0.02843,51.48598
1449,210.02,Private room,FALSE,,2,FALSE,0,1,9,90,1,2.097238863,0.144238511,467.6021053,1058.182762,-0.138,51.526
1450,210.02,Private room,FALSE,TRUE,2,FALSE,0,1,9,84,1,2.097266802,0.144273621,467.5986984,1058.181189,-0.138,51.526
1451,161.1,Private room,FALSE,TRUE,4,TRUE,1,0,10,99,1,5.894877901,1.640566894,189.4079043,472.7800192,-0.16635,51.46122
1452,267.88,Private room,FALSE,TRUE,2,FALSE,1,0,10,80,1,1.114344752,0.384296521,1114.653604,1602.36548,-0.12653,51.51832
1453,345.26,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,100,2,5.472011392,1.220086714,221.0209236,492.6433785,-0.06348,51.53701
1454,441.92,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,90,1,5.029299989,1.528439344,232.29799,506.8177291,-0.17514,51.47428
1455,122.53,Private room,FALSE,TRUE,2,TRUE,0,0,10,100,1,,2.1290847,197.3740013,434.4907183,-0.17455,51.46574
1456,131.47,Private room,FALSE,TRUE,3,FALSE,0,0,10,100,1,4.017366692,1.32824083,273.7727341,504.4784582,-0.09285,51.47942
1457,206.03,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,6.473851474,2.158377407,174.145949,394.2144946,-0.1765,51.45883
1458,353.25,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,8,85,1,7.50708443,0.684437947,178.2292024,371.2480554,-0.02078,51.49761
1459,90.31,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,9.608054083,1.939042682,116.2939662,249.652648,-0.14124,51.4224
1460,185.56,Private room,FALSE,TRUE,4,FALSE,0,0,5,50,1,4.423124374,0.233504468,293.56425,583.6422137,-0.15058,51.54538
1461,116.18,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,15.46537618,6.565679557,78.03747283,158.943492,0.08847,51.47458
1462,122.06,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,9.370011758,0.608423521,119.4871689,267.9583674,-0.17614,51.42978
1463,441.92,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,90,1,4.875704156,1.565328912,240.0268762,517.2864944,-0.17376,51.47536
1464,154.52,Shared room,TRUE,FALSE,2,FALSE,0,0,10,100,1,7.705900957,0.363349716,162.5770315,335.9802291,-0.02007,51.52572
1465,109.6,Private room,FALSE,TRUE,2,FALSE,0,0,9,86,1,16.92542237,5.699546892,70.51689229,143.7812071,0.114,51.488
1466,206.26,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,10.84574531,6.430127343,110.5975812,224.3090091,-0.01096,51.44349
1467,359.6,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,93,0,3.935021976,0.364561355,483.4265925,792.4100754,-0.071,51.511
1468,976.74,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,8,80,2,7.50248408,1.122114476,163.2987742,342.2267535,-0.02957,51.53684
1469,405.94,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,93,1,3.401967104,0.100301912,359.2925691,906.5006758,-0.17549,51.51453
1470,194.5,Private room,FALSE,TRUE,2,FALSE,0,1,9,94,1,2.180434404,0.553197549,450.3595096,973.8970667,-0.118,51.527
1471,641.83,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,80,2,2.261501587,0.423217426,460.0849423,868.4870033,-0.14597,51.49158
1472,1030.83,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,91,2,2.104341844,0.707799475,464.3165614,988.3005358,-0.11507,51.52557
1473,470.38,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,88,1,1.619638872,0.488402674,558.2381026,1163.017246,-0.11763,51.52151
1474,345.26,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,1.773180172,0.559696294,519.117396,1103.241498,-0.11521,51.52229
1475,180.39,Private room,FALSE,TRUE,5,FALSE,0,0,9,90,2,6.46406398,0.300666384,191.0112096,439.5174843,-0.21467,51.48794
1476,245.07,Private room,FALSE,TRUE,2,TRUE,0,1,10,96,1,8.27387895,0.350362019,143.8506267,342.4116827,-0.24379,51.49212
1477,431.81,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,97,2,3.600168455,1.141440739,329.5667067,580.6173774,-0.08502,51.48979
1478,194.5,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,8,100,1,9.161858874,4.781437368,127.0563223,258.4894094,-0.0582,51.43828
1479,203.67,Private room,FALSE,TRUE,4,FALSE,0,0,9,91,1,4.547030339,0.22414996,276.6407485,559.121787,-0.15246,51.54611
1480,211.2,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,7.619399132,0.434629245,162.5185485,338.3783032,-0.024,51.5311
1481,570.8,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,100,1,4.128225893,0.095377658,310.6086939,818.0286795,-0.18665,51.51216
1482,75.97,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,11.35366255,2.551857106,113.5365142,227.2058492,0.032,51.486
1483,353.25,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,70,0,4.185016466,0.434498593,352.0321533,724.2065435,-0.181,51.491
1484,353.25,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,80,0,4.185002016,0.434489088,352.0352953,724.2124297,-0.181,51.491
1485,353.25,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,7,76,0,4.185011548,0.434491214,352.0335432,724.2089888,-0.181,51.491
1486,353.25,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,100,0,4.185030975,0.434495909,352.0299445,724.2019404,-0.181,51.491
1487,353.25,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,60,0,4.185001714,0.434493921,352.0349716,724.2120164,-0.181,51.491
1488,353.25,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,80,0,4.185010725,0.43450299,352.0327694,724.2080103,-0.181,51.491
1489,353.25,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,80,0,4.276028326,0.511098821,333.5604764,695.4734063,-0.18178,51.49017
1490,353.25,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,90,0,4.185001271,0.434482398,352.0359369,724.2133939,-0.181,51.491
1491,353.25,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,75,0,4.207850295,0.583324178,337.5714448,690.9506379,-0.18028,51.48974
1492,353.25,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,77,0,4.185028031,0.434500111,352.0301098,724.2024835,-0.181,51.491
1493,353.25,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,90,0,4.184992949,0.434490223,352.0367176,724.2153675,-0.181,51.491
1494,332.56,Private room,FALSE,TRUE,4,FALSE,0,1,8,88,1,2.714656525,0.452974437,,887.2257143,-0.11827,51.53203
1495,180.39,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,0,5.197929335,0.247739418,245.9184884,540.7397177,-0.05912,51.52734
1496,649.36,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,7,90,2,2.093284033,0.109372771,470.1455483,1067.80394,-0.13729,51.52612
1497,479.32,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,88,1,4.724776647,0.242811229,275.4601378,660.8461649,-0.19543,51.51095
1498,106.78,Private room,FALSE,TRUE,2,FALSE,0,1,7,75,1,5.516674829,0.984419526,245.8903082,487.6617155,-0.04844,51.51319
1499,92.66,Private room,FALSE,TRUE,2,FALSE,0,1,8,84,1,5.467090034,1.141784146,249.9394574,491.2543822,-0.04897,51.51181
1500,92.66,Privte room,FALSE,TRUE,2,FALSE,0,0,9,98,1,7.513608975,2.65295696,172.1423082,335.4720494,-0.0312,51.47758
1501,1479.1,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,100,2,3.801232535,0.29636326,580.2501036,806.3127887,-0.17786,51.49492
1502,144.41,Shared room,TRUE,FALSE,2,FALSE,0,0,8,80,1,11.31997575,7.344587547,103.629547,210.4911327,-0.0226,51.4305
1503,3866.04,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,2,7.678964497,0.517217965,175.5448914,377.1595033,-0.01795,51.49898
1504,123.71,Private room,FALSE,TRUE,3,FALSE,1,0,8,78,1,8.010033278,3.289865563,160.9120022,316.4513771,-0.02773,51.47224
1505,579.98,Shared room,TRUE,FALSE,2,FALSE,0,0,10,90,1,4.473397174,0.332913422,320.7710547,694.5429484,-0.18754,51.49374
1506,304.1,Private room,FALSE,TRUE,2,FALSE,0,0,8,91,1,3.667457738,0.256983949,334.0050426,768.8924023,-0.17911,51.51538
1507,197.09,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,7.894031002,4.504909423,148.9344968,296.8956876,-0.05099,51.45588
1508,706.04,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,8,88,2,2.763111478,0.663346218,382.2206126,853.7594427,-0.09962,51.52604
1509,489.66,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,83,2,3.157559087,0.267529988,331.5509755,785.2352114,-0.10814,51.534
1510,162.52,Private room,FALSE,TRUE,3,FALSE,0,1,8,72,1,8.082420256,0.421184202,154.3895488,318.2052378,-0.015,51.527
1511,77.38,Private room,FALSE,TRUE,2,FALSE,0,0,9,80,1,14.68612084,5.714716255,82.76713128,169.3575089,0.079,51.48
1512,155.93,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,1,8.108121901,0.281343434,154.313276,317.7848394,-0.01413,51.52581
1513,145.58,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,1,8.05387616,0.361388621,155.221985,319.8609606,-0.0151,51.52622
1514,293.75,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,4.521192963,0.269736325,262.629214,551.93613,-0.13845,51.54838
1515,1353.04,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,2,0.892555256,0.36312668,800.4897709,1631.244397,-0.1178,51.51358
1516,354.43,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,94,0,3.711981632,0.370756783,336.495104,770.3638231,-0.18046,51.51294
1517,335.14,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,1,3.9918495,0.40734905,296.8693427,618.9619822,-0.16829,51.53362
1518,240.83,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,1.778982219,0.589931326,520.4651343,1094.658483,-0.11557,51.52247
1519,502.6,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.198466246,0.353724317,472.6659226,885.8031814,-0.14583,51.49221
1520,691.93,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,4.615266554,0.291060979,281.9220495,677.282215,-0.19387,51.51074
1521,465.2,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,96,1,3.818708993,0.249320125,654.5070927,856.4478,-0.14558,51.54074
1522,465.2,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,98,1,3.786217963,0.180013931,523.3861408,929.2379984,-0.1442,51.54072
1523,490.84,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,90,1,3.710315375,0.159692845,448.9850813,823.708753,-0.14488,51.53986
1524,150.76,Private room,FALSE,TRUE,2,TRUE,0,1,10,97,1,8.11645335,0.798265232,147.0267582,338.362334,-0.24397,51.50208
